Algorithm,Number of Nodes,Final Fitness,Plato,Time,Seed,Fitness List,Final State
Simulated_Annealing,11,16.0,557,0.203470230102539,473744,"[21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 17.0, 16.0]","{0: [1, 4, 6, 5, 8, 7, 3, 2, 10, 9], 1: [0, 3, 10, 2, 7, 6, 9, 4, 8, 5], 2: [0, 10, 3, 4, 5, 9, 1, 8, 7, 6], 3: [0, 4, 6, 5, 7, 8, 10, 2, 1, 9], 4: [0, 10, 7, 5, 6, 8, 9, 3, 2, 1], 5: [0, 4, 6, 8, 10, 1, 7, 9, 3, 2], 6: [0, 1, 8, 7, 10, 5, 3, 9, 2, 4], 7: [0, 8, 1, 5, 2, 3, 4, 6, 10, 9], 8: [0, 4, 1, 10, 6, 7, 3, 2, 9, 5], 9: [0, 5, 2, 1, 3, 6, 4, 7, 10, 8], 10: [0, 1, 9, 7, 8, 5, 2, 3, 6, 4]}"
Simulated_Annealing,11,18.0,548,0.2040469646453857,901400,"[22.0, 21.0, 21.0, 22.0, 21.0, 21.0, 22.0, 21.0, 21.0, 19.0, 18.0]","{0: [1, 9, 8, 4, 6, 7, 5, 3, 2, 10], 1: [0, 8, 10, 4, 3, 6, 9, 7, 5, 2], 2: [0, 3, 8, 1, 5, 6, 7, 9, 10, 4], 3: [0, 4, 6, 5, 1, 2, 9, 8, 7, 10], 4: [0, 9, 10, 3, 5, 8, 7, 1, 2, 6], 5: [0, 9, 3, 1, 10, 6, 8, 2, 4, 7], 6: [0, 3, 2, 8, 5, 7, 4, 10, 9, 1], 7: [0, 8, 2, 1, 10, 3, 6, 4, 5, 9], 8: [0, 10, 4, 1, 6, 5, 3, 9, 2, 7], 9: [0, 4, 5, 6, 2, 3, 1, 7, 8, 10], 10: [0, 7, 5, 4, 8, 9, 3, 6, 2, 1]}"
Simulated_Annealing,11,17.0,278,0.117762804031372,769484,"[22.0, 20.0, 20.0, 22.0, 21.0, 21.0, 21.0, 20.0, 20.0, 18.0, 18.0]","{0: [1, 9, 6, 4, 8, 5, 10, 2, 3, 7], 1: [0, 8, 9, 3, 5, 2, 7, 4, 6, 10], 2: [0, 6, 4, 1, 3, 8, 5, 10, 7, 9], 3: [0, 1, 10, 5, 6, 8, 4, 9, 7, 2], 4: [0, 8, 5, 2, 6, 1, 7, 9, 3, 10], 5: [0, 8, 3, 6, 9, 10, 2, 4, 7, 1], 6: [0, 4, 2, 10, 5, 7, 1, 3, 8, 9], 7: [0, 2, 3, 8, 6, 4, 1, 10, 9, 5], 8: [0, 10, 6, 3, 2, 4, 7, 9, 1, 5], 9: [0, 10, 5, 6, 4, 2, 7, 1, 8, 3], 10: [0, 4, 6, 5, 9, 8, 3, 7, 1, 2]}"
Simulated_Annealing,11,17.0,406,0.1630940437316894,970691,"[22.0, 20.0, 21.0, 21.0, 21.0, 22.0, 22.0, 20.0, 19.0, 17.0]","{0: [1, 3, 9, 8, 10, 4, 7, 2, 5, 6], 1: [0, 3, 8, 2, 4, 6, 5, 9, 10, 7], 2: [0, 9, 6, 4, 3, 7, 1, 8, 5, 10], 3: [0, 2, 4, 6, 10, 1, 5, 7, 9, 8], 4: [0, 5, 8, 6, 3, 10, 2, 1, 7, 9], 5: [0, 8, 6, 3, 2, 4, 10, 7, 9, 1], 6: [0, 4, 10, 9, 5, 2, 3, 1, 8, 7], 7: [0, 3, 4, 6, 2, 1, 8, 10, 9, 5], 8: [0, 9, 10, 2, 5, 4, 6, 1, 7, 3], 9: [0, 3, 4, 6, 10, 1, 2, 7, 5, 8], 10: [0, 1, 9, 6, 8, 5, 7, 4, 2, 3]}"
Simulated_Annealing,11,17.0,508,0.1915669441223144,980996,"[22.0, 22.0, 21.0, 20.0, 21.0, 20.0, 20.0, 20.0, 21.0, 17.0, 17.0]","{0: [1, 2, 10, 9, 6, 4, 3, 5, 7, 8], 1: [0, 6, 8, 7, 3, 2, 5, 10, 9, 4], 2: [0, 3, 9, 6, 5, 4, 8, 1, 10, 7], 3: [0, 4, 8, 7, 6, 2, 1, 5, 9, 10], 4: [0, 7, 10, 1, 5, 3, 6, 2, 9, 8], 5: [0, 6, 8, 3, 9, 2, 10, 1, 4, 7], 6: [0, 9, 2, 1, 8, 4, 5, 3, 7, 10], 7: [0, 5, 8, 4, 2, 6, 3, 1, 10, 9], 8: [0, 7, 2, 6, 10, 1, 3, 5, 4, 9], 9: [0, 8, 6, 2, 1, 4, 5, 10, 7, 3], 10: [0, 6, 3, 7, 5, 9, 2, 4, 1, 8]}"
Simulated_Annealing,11,18.0,121,0.053236961364746,151781,"[22.0, 21.0, 21.0, 21.0, 21.0, 20.0, 20.0, 20.0, 20.0, 18.0]","{0: [1, 6, 8, 5, 9, 10, 3, 7, 4, 2], 1: [0, 3, 4, 7, 2, 6, 8, 10, 5, 9], 2: [0, 8, 7, 3, 6, 5, 1, 10, 4, 9], 3: [0, 7, 4, 8, 9, 6, 1, 2, 10, 5], 4: [0, 8, 10, 3, 2, 1, 9, 7, 5, 6], 5: [0, 3, 6, 7, 9, 10, 2, 4, 1, 8], 6: [0, 9, 8, 7, 3, 1, 10, 4, 2, 5], 7: [0, 6, 10, 1, 8, 9, 3, 5, 4, 2], 8: [0, 1, 6, 10, 5, 3, 9, 7, 4, 2], 9: [0, 10, 1, 4, 5, 2, 7, 8, 6, 3], 10: [0, 7, 6, 1, 3, 2, 5, 9, 8, 4]}"
Simulated_Annealing,11,17.0,621,0.2144036293029785,600315,"[21.0, 21.0, 22.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 18.0, 17.0]","{0: [1, 4, 7, 5, 2, 3, 6, 8, 10, 9], 1: [0, 10, 5, 8, 2, 3, 9, 4, 6, 7], 2: [0, 10, 3, 7, 4, 8, 9, 6, 5, 1], 3: [0, 10, 5, 7, 2, 1, 9, 6, 4, 8], 4: [0, 5, 1, 10, 7, 6, 8, 3, 2, 9], 5: [0, 4, 9, 6, 3, 10, 2, 8, 1, 7], 6: [0, 4, 10, 2, 5, 7, 1, 8, 3, 9], 7: [0, 4, 5, 10, 8, 6, 2, 3, 1, 9], 8: [0, 6, 2, 5, 3, 4, 1, 7, 10, 9], 9: [0, 1, 8, 10, 4, 2, 7, 5, 6, 3], 10: [0, 8, 6, 9, 2, 4, 3, 7, 1, 5]}"
Simulated_Annealing,11,18.0,299,0.1275088787078857,740238,"[22.0, 21.0, 20.0, 21.0, 20.0, 22.0, 21.0, 22.0, 22.0, 19.0]","{0: [1, 8, 9, 10, 3, 2, 6, 4, 5, 7], 1: [0, 7, 10, 2, 6, 9, 8, 3, 5, 4], 2: [0, 10, 5, 7, 1, 6, 8, 3, 4, 9], 3: [0, 7, 2, 10, 9, 8, 5, 4, 6, 1], 4: [0, 1, 5, 10, 6, 2, 9, 8, 7, 3], 5: [0, 3, 6, 1, 10, 9, 7, 8, 4, 2], 6: [0, 2, 5, 4, 8, 7, 10, 3, 1, 9], 7: [0, 6, 3, 5, 2, 8, 9, 4, 10, 1], 8: [0, 3, 7, 9, 6, 1, 5, 4, 10, 2], 9: [0, 2, 10, 8, 7, 3, 1, 5, 6, 4], 10: [0, 8, 1, 4, 3, 9, 7, 6, 2, 5]}"
Simulated_Annealing,11,16.0,437,0.1685872077941894,81236,"[22.0, 21.0, 22.0, 21.0, 22.0, 20.0, 21.0, 20.0, 21.0, 16.0, 16.0]","{0: [1, 10, 5, 3, 7, 2, 6, 9, 8, 4], 1: [0, 5, 7, 2, 6, 4, 9, 8, 10, 3], 2: [0, 8, 9, 10, 7, 6, 4, 1, 3, 5], 3: [0, 6, 8, 1, 10, 2, 4, 7, 5, 9], 4: [0, 7, 10, 2, 1, 6, 9, 3, 8, 5], 5: [0, 2, 10, 7, 3, 1, 4, 8, 6, 9], 6: [0, 3, 2, 5, 8, 7, 9, 10, 4, 1], 7: [0, 2, 3, 9, 10, 5, 6, 8, 1, 4], 8: [0, 3, 10, 9, 4, 1, 7, 6, 5, 2], 9: [0, 7, 5, 2, 4, 10, 1, 8, 3, 6], 10: [0, 8, 4, 2, 5, 3, 1, 9, 6, 7]}"
Simulated_Annealing,11,18.0,393,0.1623427867889404,528858,"[22.0, 21.0, 21.0, 22.0, 21.0, 21.0, 22.0, 21.0, 21.0, 18.0]","{0: [1, 2, 7, 5, 9, 6, 3, 8, 4, 10], 1: [0, 5, 4, 8, 7, 6, 9, 2, 3, 10], 2: [0, 6, 7, 3, 8, 5, 4, 1, 10, 9], 3: [0, 9, 5, 4, 7, 2, 10, 6, 1, 8], 4: [0, 10, 1, 5, 3, 6, 7, 8, 9, 2], 5: [0, 4, 2, 1, 3, 10, 9, 6, 7, 8], 6: [0, 8, 1, 3, 4, 10, 2, 5, 9, 7], 7: [0, 9, 3, 6, 5, 1, 4, 8, 2, 10], 8: [0, 5, 6, 7, 2, 4, 1, 10, 9, 3], 9: [0, 8, 3, 7, 1, 6, 5, 2, 10, 4], 10: [0, 1, 2, 4, 9, 3, 7, 8, 5, 6]}"
Simulated_Annealing,11,16.0,801,0.2615668773651123,474670,"[22.0, 21.0, 22.0, 20.0, 20.0, 21.0, 21.0, 21.0, 20.0, 18.0, 16.0]","{0: [1, 5, 10, 7, 6, 8, 2, 3, 9, 4], 1: [0, 8, 9, 7, 2, 10, 6, 4, 3, 5], 2: [0, 3, 5, 6, 9, 10, 1, 7, 4, 8], 3: [0, 5, 7, 4, 1, 8, 6, 2, 10, 9], 4: [0, 7, 5, 10, 8, 1, 9, 2, 3, 6], 5: [0, 1, 3, 7, 9, 8, 6, 10, 2, 4], 6: [0, 3, 8, 1, 7, 4, 9, 2, 10, 5], 7: [0, 9, 10, 4, 6, 2, 1, 8, 5, 3], 8: [0, 5, 9, 2, 10, 7, 1, 6, 3, 4], 9: [0, 10, 7, 2, 6, 3, 5, 1, 8, 4], 10: [0, 7, 9, 3, 4, 5, 6, 8, 1, 2]}"
Simulated_Annealing,11,17.0,419,0.1630012989044189,577036,"[22.0, 22.0, 22.0, 21.0, 21.0, 21.0, 20.0, 21.0, 21.0, 17.0, 17.0]","{0: [1, 6, 10, 2, 3, 5, 9, 4, 7, 8], 1: [0, 2, 6, 5, 9, 10, 8, 4, 3, 7], 2: [0, 4, 6, 9, 3, 10, 5, 7, 1, 8], 3: [0, 1, 4, 9, 5, 7, 6, 10, 2, 8], 4: [0, 3, 1, 8, 2, 5, 10, 6, 7, 9], 5: [0, 4, 6, 2, 7, 8, 9, 3, 1, 10], 6: [0, 9, 4, 5, 7, 10, 3, 1, 2, 8], 7: [0, 5, 6, 3, 9, 4, 8, 1, 2, 10], 8: [0, 5, 9, 2, 3, 6, 4, 1, 10, 7], 9: [0, 5, 7, 4, 6, 2, 8, 10, 1, 3], 10: [0, 1, 3, 4, 8, 7, 6, 2, 9, 5]}"
Simulated_Annealing,11,17.0,379,0.1977841854095459,892698,"[22.0, 21.0, 21.0, 21.0, 21.0, 21.0, 20.0, 22.0, 20.0, 17.0]","{0: [1, 7, 5, 10, 9, 6, 3, 4, 2, 8], 1: [0, 8, 7, 3, 9, 4, 2, 10, 6, 5], 2: [0, 4, 7, 9, 3, 8, 5, 6, 10, 1], 3: [0, 7, 5, 10, 9, 2, 4, 6, 1, 8], 4: [0, 3, 8, 10, 5, 1, 9, 2, 7, 6], 5: [0, 7, 8, 3, 9, 6, 1, 10, 2, 4], 6: [0, 2, 1, 10, 4, 5, 7, 8, 3, 9], 7: [0, 4, 2, 10, 6, 9, 8, 1, 3, 5], 8: [0, 2, 4, 10, 7, 9, 3, 6, 5, 1], 9: [0, 2, 10, 3, 6, 5, 4, 7, 8, 1], 10: [0, 1, 5, 9, 6, 4, 2, 8, 7, 3]}"
Simulated_Annealing,11,17.0,505,0.1772060394287109,478616,"[21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 20.0, 17.0, 17.0]","{0: [1, 2, 7, 8, 6, 4, 5, 10, 3, 9], 1: [0, 9, 7, 6, 5, 2, 8, 3, 4, 10], 2: [0, 7, 10, 4, 9, 5, 1, 8, 3, 6], 3: [0, 7, 2, 4, 1, 8, 5, 6, 9, 10], 4: [0, 7, 8, 3, 2, 5, 10, 6, 9, 1], 5: [0, 7, 10, 6, 2, 1, 8, 9, 4, 3], 6: [0, 4, 10, 7, 1, 5, 9, 8, 3, 2], 7: [0, 5, 8, 1, 4, 3, 2, 10, 6, 9], 8: [0, 1, 7, 3, 4, 10, 2, 6, 5, 9], 9: [0, 7, 8, 2, 4, 5, 6, 10, 3, 1], 10: [0, 3, 7, 1, 8, 9, 5, 2, 6, 4]}"
Simulated_Annealing,11,18.0,29,0.012808084487915,37493,"[22.0, 22.0, 22.0, 22.0, 22.0, 21.0, 22.0, 20.0, 20.0, 18.0, 18.0]","{0: [1, 7, 4, 9, 3, 2, 6, 5, 10, 8], 1: [0, 10, 7, 5, 8, 9, 6, 4, 3, 2], 2: [0, 7, 4, 8, 3, 1, 5, 9, 6, 10], 3: [0, 6, 5, 9, 2, 8, 1, 7, 4, 10], 4: [0, 10, 5, 7, 3, 9, 6, 8, 2, 1], 5: [0, 6, 4, 1, 9, 10, 2, 8, 7, 3], 6: [0, 8, 9, 1, 10, 7, 3, 4, 2, 5], 7: [0, 2, 5, 4, 8, 9, 6, 10, 1, 3], 8: [0, 1, 9, 7, 6, 10, 5, 2, 3, 4], 9: [0, 6, 10, 8, 2, 4, 7, 5, 1, 3], 10: [0, 1, 2, 5, 6, 7, 9, 4, 3, 8]}"
Simulated_Annealing,11,17.0,368,0.1490428447723388,361304,"[21.0, 21.0, 21.0, 21.0, 22.0, 21.0, 22.0, 20.0, 20.0, 17.0]","{0: [1, 9, 5, 2, 4, 7, 6, 8, 3, 10], 1: [0, 7, 5, 9, 6, 3, 2, 4, 8, 10], 2: [0, 10, 1, 4, 5, 8, 6, 3, 9, 7], 3: [0, 5, 10, 2, 8, 1, 7, 9, 6, 4], 4: [0, 5, 2, 7, 10, 9, 3, 8, 6, 1], 5: [0, 7, 6, 9, 8, 10, 2, 4, 3, 1], 6: [0, 4, 3, 1, 9, 5, 8, 2, 10, 7], 7: [0, 9, 5, 2, 1, 4, 8, 6, 10, 3], 8: [0, 2, 7, 3, 10, 4, 1, 9, 6, 5], 9: [0, 8, 3, 7, 10, 5, 6, 4, 2, 1], 10: [0, 3, 8, 1, 9, 7, 6, 5, 2, 4]}"
Simulated_Annealing,11,17.0,315,0.1319377422332763,254906,"[22.0, 22.0, 22.0, 21.0, 21.0, 21.0, 21.0, 21.0, 20.0, 18.0, 17.0]","{0: [1, 4, 8, 3, 5, 10, 2, 7, 9, 6], 1: [0, 6, 10, 4, 7, 3, 5, 2, 9, 8], 2: [0, 8, 1, 9, 4, 5, 10, 6, 7, 3], 3: [0, 2, 6, 8, 7, 4, 10, 1, 9, 5], 4: [0, 2, 10, 5, 6, 1, 8, 9, 3, 7], 5: [0, 7, 4, 2, 1, 9, 3, 10, 8, 6], 6: [0, 4, 7, 9, 10, 2, 1, 5, 8, 3], 7: [0, 3, 1, 10, 4, 8, 9, 6, 2, 5], 8: [0, 10, 1, 4, 3, 2, 6, 5, 9, 7], 9: [0, 5, 7, 10, 2, 4, 1, 6, 3, 8], 10: [0, 7, 5, 3, 8, 2, 4, 9, 1, 6]}"
Simulated_Annealing,11,16.0,821,0.2745981216430664,894316,"[22.0, 22.0, 22.0, 21.0, 21.0, 22.0, 21.0, 21.0, 18.0, 18.0, 16.0]","{0: [1, 5, 6, 4, 3, 10, 9, 7, 8, 2], 1: [0, 8, 3, 7, 6, 5, 10, 4, 2, 9], 2: [0, 7, 10, 5, 1, 9, 3, 4, 6, 8], 3: [0, 8, 2, 10, 6, 4, 5, 9, 7, 1], 4: [0, 6, 8, 7, 9, 10, 5, 3, 2, 1], 5: [0, 6, 1, 9, 7, 10, 3, 8, 4, 2], 6: [0, 1, 4, 7, 3, 8, 2, 5, 9, 10], 7: [0, 9, 8, 5, 2, 10, 6, 1, 3, 4], 8: [0, 4, 10, 7, 9, 1, 5, 2, 6, 3], 9: [0, 4, 5, 8, 7, 3, 6, 1, 2, 10], 10: [0, 2, 9, 3, 4, 8, 6, 5, 7, 1]}"
Simulated_Annealing,11,17.0,302,0.1241331100463867,809171,"[22.0, 22.0, 20.0, 21.0, 21.0, 21.0, 21.0, 20.0, 21.0, 17.0, 17.0]","{0: [1, 5, 2, 8, 7, 9, 3, 4, 6, 10], 1: [0, 10, 9, 5, 3, 6, 7, 4, 2, 8], 2: [0, 9, 4, 7, 6, 1, 3, 8, 10, 5], 3: [0, 8, 2, 10, 6, 9, 1, 7, 4, 5], 4: [0, 3, 7, 2, 9, 5, 6, 8, 1, 10], 5: [0, 10, 2, 4, 9, 8, 6, 7, 1, 3], 6: [0, 1, 7, 9, 8, 4, 2, 5, 3, 10], 7: [0, 10, 3, 1, 8, 5, 2, 4, 6, 9], 8: [0, 1, 4, 10, 3, 7, 6, 2, 9, 5], 9: [0, 7, 3, 8, 5, 4, 2, 6, 1, 10], 10: [0, 3, 2, 8, 4, 9, 1, 7, 6, 5]}"
Simulated_Annealing,11,18.0,313,0.2038547992706298,349649,"[21.0, 21.0, 20.0, 21.0, 21.0, 21.0, 22.0, 21.0, 20.0, 18.0, 18.0]","{0: [1, 7, 8, 4, 3, 9, 2, 5, 6, 10], 1: [0, 9, 5, 4, 8, 10, 6, 2, 3, 7], 2: [0, 9, 6, 7, 8, 5, 1, 4, 10, 3], 3: [0, 10, 4, 7, 1, 2, 9, 8, 6, 5], 4: [0, 1, 7, 3, 2, 10, 9, 8, 5, 6], 5: [0, 8, 2, 9, 7, 1, 4, 6, 10, 3], 6: [0, 3, 5, 8, 10, 4, 1, 7, 2, 9], 7: [0, 1, 3, 5, 10, 9, 6, 8, 2, 4], 8: [0, 7, 5, 10, 9, 6, 3, 2, 4, 1], 9: [0, 1, 7, 10, 6, 5, 2, 8, 3, 4], 10: [0, 9, 1, 8, 7, 2, 3, 4, 5, 6]}"
Simulated_Annealing,11,17.0,546,0.205510139465332,272934,"[22.0, 22.0, 21.0, 21.0, 21.0, 20.0, 21.0, 21.0, 19.0, 19.0, 17.0]","{0: [1, 2, 5, 6, 8, 4, 3, 9, 7, 10], 1: [0, 3, 6, 9, 7, 10, 2, 5, 8, 4], 2: [0, 4, 10, 9, 6, 5, 7, 8, 1, 3], 3: [0, 9, 6, 8, 1, 7, 5, 2, 10, 4], 4: [0, 8, 10, 6, 7, 9, 2, 1, 3, 5], 5: [0, 2, 10, 9, 1, 7, 3, 6, 8, 4], 6: [0, 8, 5, 4, 10, 7, 1, 3, 2, 9], 7: [0, 6, 10, 8, 4, 1, 2, 5, 9, 3], 8: [0, 3, 1, 2, 7, 10, 9, 5, 6, 4], 9: [0, 2, 6, 7, 3, 8, 10, 5, 4, 1], 10: [0, 2, 5, 9, 7, 8, 6, 3, 4, 1]}"
Simulated_Annealing,11,16.0,494,0.1869492530822754,27490,"[21.0, 21.0, 21.0, 20.0, 21.0, 20.0, 19.0, 21.0, 21.0, 16.0, 16.0]","{0: [1, 5, 4, 7, 9, 8, 2, 3, 6, 10], 1: [0, 9, 2, 7, 4, 5, 8, 6, 10, 3], 2: [0, 4, 9, 3, 7, 10, 6, 5, 8, 1], 3: [0, 9, 10, 4, 1, 2, 8, 6, 7, 5], 4: [0, 1, 9, 2, 6, 8, 10, 5, 3, 7], 5: [0, 4, 9, 7, 3, 10, 6, 8, 1, 2], 6: [0, 5, 7, 10, 2, 3, 8, 4, 9, 1], 7: [0, 10, 4, 5, 9, 1, 2, 3, 8, 6], 8: [0, 9, 7, 4, 6, 5, 1, 10, 2, 3], 9: [0, 7, 5, 6, 2, 4, 3, 1, 10, 8], 10: [0, 3, 5, 1, 8, 2, 4, 7, 6, 9]}"
Simulated_Annealing,11,18.0,267,0.1157917976379394,803811,"[22.0, 22.0, 21.0, 21.0, 22.0, 21.0, 20.0, 21.0, 20.0, 18.0]","{0: [1, 3, 5, 8, 2, 9, 4, 7, 10, 6], 1: [0, 8, 4, 2, 6, 10, 9, 7, 3, 5], 2: [0, 9, 10, 5, 6, 4, 7, 8, 3, 1], 3: [0, 10, 6, 8, 1, 9, 2, 4, 7, 5], 4: [0, 10, 3, 6, 8, 9, 2, 1, 5, 7], 5: [0, 3, 2, 1, 4, 8, 6, 7, 9, 10], 6: [0, 1, 4, 8, 5, 9, 10, 2, 7, 3], 7: [0, 5, 8, 10, 9, 2, 4, 6, 3, 1], 8: [0, 4, 3, 1, 7, 6, 5, 2, 10, 9], 9: [0, 1, 2, 3, 6, 8, 10, 5, 7, 4], 10: [0, 6, 3, 9, 8, 7, 1, 4, 5, 2]}"
Simulated_Annealing,11,17.0,434,0.1683239936828613,594249,"[22.0, 21.0, 21.0, 21.0, 21.0, 22.0, 21.0, 20.0, 21.0, 17.0, 17.0]","{0: [1, 10, 8, 2, 3, 9, 5, 6, 4, 7], 1: [0, 3, 4, 8, 2, 7, 9, 5, 6, 10], 2: [0, 8, 6, 4, 3, 7, 1, 5, 9, 10], 3: [0, 2, 8, 6, 7, 1, 10, 4, 5, 9], 4: [0, 8, 10, 2, 9, 5, 6, 1, 7, 3], 5: [0, 9, 6, 1, 2, 8, 4, 10, 3, 7], 6: [0, 9, 8, 1, 5, 7, 10, 3, 2, 4], 7: [0, 8, 1, 4, 3, 9, 10, 5, 2, 6], 8: [0, 2, 7, 10, 6, 4, 5, 9, 3, 1], 9: [0, 5, 3, 7, 4, 6, 8, 2, 1, 10], 10: [0, 2, 4, 7, 6, 5, 1, 8, 3, 9]}"
Simulated_Annealing,11,17.0,352,0.1447129249572754,707560,"[22.0, 20.0, 22.0, 20.0, 22.0, 21.0, 21.0, 20.0, 22.0, 17.0, 17.0]","{0: [1, 9, 6, 10, 7, 2, 8, 4, 5, 3], 1: [0, 3, 9, 2, 5, 10, 8, 4, 6, 7], 2: [0, 8, 4, 9, 5, 10, 6, 3, 1, 7], 3: [0, 5, 1, 4, 8, 6, 7, 10, 2, 9], 4: [0, 6, 1, 8, 2, 9, 7, 10, 5, 3], 5: [0, 9, 8, 2, 7, 1, 3, 6, 4, 10], 6: [0, 8, 10, 7, 3, 5, 9, 1, 4, 2], 7: [0, 10, 3, 4, 5, 6, 1, 8, 2, 9], 8: [0, 4, 7, 10, 2, 9, 5, 1, 6, 3], 9: [0, 6, 2, 5, 3, 8, 7, 10, 1, 4], 10: [0, 2, 8, 6, 1, 9, 3, 7, 5, 4]}"
Simulated_Annealing,11,17.0,403,0.1596159934997558,869911,"[22.0, 22.0, 21.0, 21.0, 21.0, 20.0, 22.0, 22.0, 19.0, 17.0]","{0: [1, 8, 10, 2, 6, 5, 9, 7, 4, 3], 1: [0, 8, 4, 7, 6, 5, 10, 2, 3, 9], 2: [0, 4, 9, 5, 1, 6, 8, 10, 3, 7], 3: [0, 7, 5, 8, 2, 1, 4, 9, 10, 6], 4: [0, 1, 8, 5, 3, 2, 10, 7, 9, 6], 5: [0, 1, 6, 9, 7, 2, 4, 10, 8, 3], 6: [0, 5, 10, 3, 1, 7, 9, 4, 2, 8], 7: [0, 5, 9, 10, 8, 6, 1, 3, 2, 4], 8: [0, 1, 10, 2, 9, 4, 6, 3, 5, 7], 9: [0, 3, 6, 1, 10, 4, 8, 7, 5, 2], 10: [0, 7, 6, 3, 8, 9, 2, 4, 1, 5]}"
Simulated_Annealing,11,17.0,322,0.1359660625457763,888758,"[22.0, 22.0, 22.0, 21.0, 21.0, 21.0, 21.0, 21.0, 21.0, 18.0, 18.0]","{0: [1, 5, 4, 10, 9, 3, 6, 8, 2, 7], 1: [0, 7, 10, 8, 3, 4, 9, 2, 6, 5], 2: [0, 3, 6, 4, 8, 5, 9, 10, 7, 1], 3: [0, 10, 8, 4, 2, 9, 1, 5, 6, 7], 4: [0, 1, 9, 3, 8, 5, 6, 10, 2, 7], 5: [0, 1, 10, 2, 8, 9, 7, 4, 3, 6], 6: [0, 1, 9, 4, 7, 10, 2, 5, 3, 8], 7: [0, 6, 5, 10, 2, 1, 8, 4, 3, 9], 8: [0, 6, 4, 3, 9, 10, 5, 2, 7, 1], 9: [0, 3, 8, 10, 1, 6, 2, 7, 4, 5], 10: [0, 4, 8, 1, 2, 6, 9, 7, 5, 3]}"
Simulated_Annealing,11,17.0,704,0.2370610237121582,783843,"[22.0, 21.0, 22.0, 22.0, 21.0, 20.0, 21.0, 21.0, 22.0, 18.0, 17.0]","{0: [1, 4, 9, 8, 2, 5, 10, 7, 6, 3], 1: [0, 2, 3, 5, 6, 8, 4, 7, 9, 10], 2: [0, 7, 6, 4, 5, 10, 1, 3, 8, 9], 3: [0, 9, 5, 7, 6, 8, 1, 2, 10, 4], 4: [0, 6, 3, 5, 2, 10, 1, 9, 8, 7], 5: [0, 7, 4, 2, 6, 10, 8, 1, 9, 3], 6: [0, 9, 1, 3, 7, 5, 10, 4, 8, 2], 7: [0, 3, 1, 4, 10, 5, 8, 2, 6, 9], 8: [0, 1, 3, 5, 7, 4, 9, 2, 6, 10], 9: [0, 3, 10, 1, 2, 8, 7, 5, 6, 4], 10: [0, 6, 2, 3, 9, 5, 8, 1, 4, 7]}"
Simulated_Annealing,11,17.0,487,0.1794843673706054,364180,"[22.0, 21.0, 19.0, 20.0, 20.0, 21.0, 21.0, 19.0, 21.0, 17.0, 17.0]","{0: [1, 7, 3, 5, 8, 2, 10, 4, 9, 6], 1: [0, 10, 8, 3, 2, 7, 5, 6, 4, 9], 2: [0, 1, 3, 5, 7, 10, 6, 4, 9, 8], 3: [0, 9, 6, 2, 10, 5, 8, 7, 1, 4], 4: [0, 3, 2, 10, 5, 1, 6, 8, 7, 9], 5: [0, 9, 2, 1, 4, 8, 3, 6, 7, 10], 6: [0, 4, 1, 3, 9, 10, 2, 8, 7, 5], 7: [0, 8, 1, 10, 6, 5, 2, 3, 4, 9], 8: [0, 9, 4, 10, 3, 5, 6, 2, 1, 7], 9: [0, 5, 6, 3, 2, 7, 8, 4, 10, 1], 10: [0, 6, 3, 2, 7, 9, 8, 1, 4, 5]}"
Simulated_Annealing,11,18.0,68,0.0300936698913574,58794,"[22.0, 22.0, 22.0, 22.0, 20.0, 21.0, 21.0, 20.0, 18.0, 18.0, 18.0]","{0: [1, 4, 9, 6, 2, 3, 5, 8, 7, 10], 1: [0, 8, 5, 9, 10, 3, 4, 2, 6, 7], 2: [0, 10, 9, 6, 3, 4, 8, 5, 1, 7], 3: [0, 4, 1, 7, 5, 6, 2, 10, 9, 8], 4: [0, 5, 9, 8, 3, 2, 7, 1, 6, 10], 5: [0, 2, 7, 1, 8, 6, 4, 3, 10, 9], 6: [0, 9, 10, 8, 2, 4, 5, 7, 3, 1], 7: [0, 3, 2, 4, 5, 6, 1, 9, 10, 8], 8: [0, 4, 7, 5, 2, 10, 6, 1, 3, 9], 9: [0, 2, 3, 4, 5, 10, 1, 7, 8, 6], 10: [0, 3, 4, 5, 8, 1, 9, 7, 6, 2]}"
